SK_ID_CURR,CODE_GENDER,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,TOTALAREA_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,INCOME_TO_BIRTH_RATIO,NAME_EDUCATION_TYPE_Highereducation,NAME_FAMILY_STATUS_Married,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,PREV_AMT_ANNUITY_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_GOODS_PRICE_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_SUM,PREV_NAME_YIELD_GROUP_low_action_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_APP_CREDIT_PERC_MIN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_AMT_GOODS_PRICE_MAX,APPROVED_DAYS_DECISION_MAX,APPROVED_CNT_PAYMENT_MEAN,REFUSED_AMT_CREDIT_MIN,REFUSED_APP_CREDIT_PERC_MIN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_DPD_MEAN,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,CC_AMT_BALANCE_MEAN,CC_AMT_PAYMENT_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,PROBA,PREDICTION
124565,0,13783.5,0.010276,-12092,-1040.0,-2327.0,-4133,11.0,2,,0.512130558,0.156639829,0.979600012,0.066,0.054099999,0.0,-2250.0,19.58863831,1.0,0.1021,-11.16440582,0,1,-60.0,1261.111084,900000.0,24310.5,0.333333343,0.0,0.0,,-60.0,123.0,10154.0,-12.66666698,0.0,122658.0,367974.0,0.0,,-194.0,90695.86719,1321.0,-379.1666565,0.0,331845.7188,1991074.375,4376.700195,1.250019789,22725.0,19.0,-2250.0,-761.0,18.0,0.0,6862.544922,1.058700204,1.250019789,14175.0,70870.5,-761.0,9.0,,,,-36.83333206,0.0,18.0,1.176470637,7.117647171,121.0,1.0,17.0,0.0,0.0,0.0,6862.544922,5983.501953,101719.5313,4355.549805,-433.0,-19327.0,,,,,,0.2729016238555838,0
363129,1,24475.5,0.002134,-13630,-893.0,-3167.0,-4169,,3,,0.404217303,,,,,3.0,-656.0,30.83655167,1.197999954,0.362599999,-4.952311039,1,0,,,,,,,,,,,,,,,,,,,,,,,,,6750.0,1.0,135000.0,11.0,-656.0,-325.0,24.0,0.0,19292.03906,0.824515581,1.0,0.0,170671.5,-325.0,8.0,225000.0,1.0,-325.0,-14.875,0.0,16.0,0.0,8.071428299,113.0,1.0,14.0,0.0,0.0,0.0,160277.5781,29269.59766,409774.375,18072.81055,-276.0,-6193.0,0.0,,,0.0,0.0,0.3665349759625229,0
446451,0,39267.0,0.018634001,-12578,-2490.0,-3543.0,-4209,25.0,2,,0.485545963,0.633031666,0.98210001,,0.062100001,0.0,-3.0,34.77859116,1.145200014,0.249314278,-12.52186394,0,1,-131.0,1472.5,450000.0,0.0,0.5,0.0,0.0,,-131.0,3522.0,3522.0,-36.0,,450000.0,450000.0,,,-762.0,,-577.0,-571.0,0.0,48371.57813,48371.57813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272395212250054,0
209358,0,47749.5,0.031328999,-19303,-5220.0,-1580.0,-2829,4.0,2,,0.68443507,0.511891782,0.980599999,0.149800003,0.141399994,0.0,-2635.0,10.77711773,1.039600015,0.176850006,-13.987463,0,1,-309.0,11.0,3655561.5,274378.5,1.0,0.0,0.0,0.497326195,-309.0,-279.0,301.0,-17.0,,2052780.75,4105561.5,0.0,31.0,,,,,,,,6395.35498,1.111163259,63963.0,15.0,-2635.0,-5.0,34.0,0.0,22500.0,0.0,1.111163259,10514.47461,119245.5,-351.0,8.5,,,,-56.15625,0.0,32.0,0.177777782,4.444444656,400.0,1.119167328,100.7250595,2110.905029,-840.0,-75600.0,148500.0,19560.80273,1760472.125,1.529999971,-2.0,-74859.0,66064.0625,1318153.125,0.0,42.92856979,653.0317383,0.04654435153459513,0
391901,1,38331.0,0.031328999,-20737,-107.0,-8005.0,-3949,,2,,0.529102027,0.313916683,0.989099979,0.1052,0.111400001,1.0,-293.0,28.12866783,1.197999954,0.274774194,-6.727106094,0,1,-190.0,1614.333374,1476000.0,18145.8,0.333333343,0.0,0.0,,-190.0,988.0,4750.0,-62.75,,594000.0,2376000.0,0.0,,-512.0,296892.8125,10082.0,-634.0,,239142.8594,1674000.0,28357.91992,,337500.0,11.0,-293.0,-176.0,48.0,0.0,38028.05859,0.95584017,0.95584017,,337500.0,-293.0,12.0,744498.0,0.906651199,-176.0,-8.0,0.0,5.0,0.0,14.19999981,71.0,1.922454953,9.612275124,0.0,-40950.0,-204750.0,166721.9375,78561.11719,392805.5938,17283.86914,-189.0,-1176.0,,,,,,0.3611735981297048,0
361317,1,12231.0,0.010032,-11902,-1027.0,-766.0,-4133,,2,0.575699151,0.53513974,0.670651734,0.985599995,0.086900003,0.341500014,0.0,-957.0,19.37895584,1.316799998,0.054359999,-18.90438652,1,1,-574.0,1195.777832,7359984.0,117448.5,0.222222224,0.0,0.333333343,0.25140509,-574.0,1252.0,3993.0,-740.0,,2695500.0,5391000.0,0.0,34.0,-825.0,371118.4063,5086.0,-1038.833374,1226.452515,1453449.75,8720698.0,5191.470215,0.904469907,45801.0,5.0,-957.0,-957.0,12.0,0.0,5191.470215,0.904469907,0.904469907,0.0,45801.0,-957.0,12.0,,,,-28.0,0.0,7.0,0.0,12.0,72.0,1.0,6.0,0.0,0.0,0.0,26531.77539,8748.1875,52489.125,5191.470215,-784.0,-5166.0,,,,,,0.039776191601194104,0
392107,1,14296.5,0.009175,-21252,,-2634.0,-4089,,2,,0.567158937,,0.97420001,0.061700001,0.046599999,0.0,-1121.0,17.74818993,1.105607867,0.127079993,-5.293619633,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6189.345215,1.0,48996.0,15.0,-1121.0,-171.0,36.0,0.0,9374.894531,0.909888208,1.0,0.0,112500.0,-171.0,12.0,,,,-19.65789413,0.0,38.0,0.307692319,7.051281929,275.0,0.897435904,35.0,9242.235352,948.1430769,36977.58,18294.92969,8558.701172,333789.3438,2.160000086,-31.0,-22130.0,,,,,,0.15844789560478534,0
117203,0,26145.0,0.025164001,-19374,-2372.0,-3470.0,-2378,,2,,0.163187042,0.754406154,,,,0.0,-1617.0,30.10636902,1.158397317,0.193666667,-6.968101501,0,1,-959.0,-593.0,41229.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-959.0,,-593.0,-591.0,,41229.0,41229.0,4681.035156,1.111111164,24475.5,15.0,-1617.0,-262.0,200.0,0.25,51114.96094,0.873210549,1.111111164,7542.0,1129500.0,-262.0,25.0,,,,-25.35000038,0.0,40.0,0.0,11.13888931,401.0,1.598818541,57.55746841,0.0,-29004.93625,-1044177.705,438925.7813,50664.94922,1823938.125,4676.805176,-25.0,-26199.0,,,,,,0.2733888706837101,0
287584,1,38938.5,0.031328999,-17340,-9465.0,-9070.0,-881,20.0,2,0.675341427,0.710893452,0.742181599,0.986100018,0.037799999,0.030999999,0.0,-1882.0,18.70796204,1.079200029,0.221871793,-10.1211071,0,1,-656.0,148.0,1575000.0,149758.02,0.600000024,0.0,0.0,,-656.0,-93.0,1170.0,-26.33333397,0.0,688500.0,2065500.0,0.0,,-1511.0,74112.5,1046.0,-403.0,,900000.0,1800000.0,3942.719971,1.135329485,30541.5,17.0,-2787.0,-443.0,130.0,0.0,48635.59375,0.0,1.135329485,6750.0,990000.0,-443.0,16.25,,,,-44.74698639,0.0,83.0,1.844155788,10.15584373,782.0,0.923089027,71.07785797,7800.839844,-544.2451948,-41906.88,650109.75,35664.32813,2746153.5,9.270000458,-32.0,-101467.0,0.0,,,0.0,0.0,0.0678333479912959,0
219615,1,20083.5,0.00733,-20440,-3283.0,-209.0,-2698,,2,0.743534505,0.649884641,0.689479172,0.97420001,0.031199999,0.0407,0.0,-1799.0,14.27559948,1.158400059,0.165296301,-5.944227219,1,1,-364.0,-712.166687,990000.0,131004.9,0.333333343,0.0,0.0,,-364.0,-301.0,1462.0,-327.0,0.0,517500.0,1035000.0,67598.55,,-752.0,750096.25,-387.0,-1114.0,0.0,87273.99219,349095.9688,3636.495117,1.0,18895.5,16.0,-1799.0,-73.0,54.0,0.166666672,15018.20996,0.883392215,1.0,2700.0,135000.0,-73.0,10.80000019,,,,-24.75757599,0.0,33.0,0.0,33.80644989,1048.0,1.803489685,55.90818024,0.0,-1306.451613,-40500.0,145388.1563,14911.91406,462269.3438,4813.964844,-17.0,-22075.0,,,,,,0.03674557191921727,0
255818,1,24421.5,0.006296,-18638,-1753.0,-6119.0,-2189,,3,0.583300471,0.592337549,0.357293278,,,,0.0,-1558.0,15.27915955,1.105599999,0.319235295,-4.10451746,0,0,-107.0,-153.0,384750.0,49004.25,0.5,0.0,0.0,,-107.0,77.0,803.0,-212.0,0.0,127090.6172,381271.875,25746.0,,-670.0,31212.0,-303.0,-647.0,0.0,198675.4844,596026.4375,5625.0,1.147130966,105255.0,18.0,-1558.0,-335.0,48.0,0.0,9790.245117,1.0,1.147130966,13500.0,112500.0,-335.0,6.0,258768.0,0.834724545,-335.0,-45.0,0.0,13.0,4.0930233,5.0,215.0,0.744186044,32.0,9675.0,2504.481279,107692.695,9790.245117,6617.539063,284554.1563,0.899999976,-23.0,-34595.0,93520.05469,59400.0,0.300000012,0.272727281,0.818181813,0.26185302280006867,0
383834,0,29970.0,0.02461,-21453,-5095.0,-1260.0,-4696,,2,0.478233814,0.31797716,0.377404243,0.987100005,0.072099999,0.062199999,0.0,0.0,21.35735703,1.422399998,0.41624999,-3.356173992,0,1,-60.0,671.0,382500.0,367533.0,1.0,0.0,0.0,,-60.0,671.0,671.0,-8.0,,382500.0,382500.0,0.0,,,,,,,,,10832.84961,0.919122934,86580.0,10.0,-358.0,-358.0,10.0,0.0,10832.84961,0.919122934,0.919122934,0.0,86580.0,-358.0,10.0,,,,-7.5,0.0,10.0,0.0,9.0,81.0,1.0,9.0,0.0,0.0,0.0,21386.83594,12005.51465,108049.6328,10832.84961,-101.0,-1944.0,,,,,,0.753467748602397,1
199312,1,14778.0,0.00496,-11876,-2435.0,-339.0,-2478,,2,,0.672380149,0.700183868,0.998000026,0.0251,0.031300001,0.0,-550.0,15.22533512,1.0,0.065679997,-18.94577217,1,1,-969.0,1638.800049,5010660.0,1517393.385,0.800000012,0.0,0.200000003,,-969.0,726.0,7891.0,-19.25,0.0,1936665.0,7746660.0,0.0,,-2307.0,,-2124.0,-2119.0,0.0,15210.0,15210.0,8902.754883,,41769.0,19.0,-550.0,-6.0,4.0,0.0,20250.0,1.0,1.25010097,8356.5,405000.0,-6.0,2.0,,,,-17.0,0.0,5.0,0.0,28.0,84.0,1.0,3.0,0.0,0.0,0.0,17579.60938,11795.04004,35385.12109,8902.754883,-470.0,-1545.0,,,,,,0.031985569935365846,0
255097,1,78993.0,0.016612001,-21170,,-3520.0,-1077,,2,,0.680245101,,,,,0.0,-822.0,18.21806908,1.065999985,0.390088886,-9.565423012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7097.535156,1.111179709,80955.0,19.0,-822.0,-386.0,18.0,0.0,21752.41406,0.949855626,1.111179709,8100.0,116950.5,-386.0,9.0,,,,-12.94736862,0.0,19.0,0.0,18.11111069,326.0,1.0,18.0,0.0,0.0,0.0,21752.41406,11981.72266,215671.0,7087.634766,-40.0,-6830.0,,,,,,0.17560913076242168,0
227370,1,30802.5,0.031328999,-10008,-708.0,-4544.0,-2676,,2,,0.640075862,0.563835025,,,,0.0,-265.0,23.50445557,1.237599969,0.124454543,-24.73021507,0,1,-113.0,6514.25,372735.0,27619.5,0.5,0.0,0.0,,-113.0,191.0,27416.0,-41.0,,116487.0,232974.0,,,-737.0,282752.0,-372.0,-753.0,,240963.75,481927.5,2250.0,1.0,45000.0,20.0,-774.0,-6.0,174.0,0.0,31930.24414,0.686453044,1.0,0.0,324000.0,-357.0,18.0,1080000.0,1.0,-7.0,-13.10000038,0.0,30.0,0.0,6.983870983,433.0,1.115904927,69.18611145,1747.349976,-4313.167984,-267416.415,209879.3281,21420.16016,1328049.875,113.6699982,-6.0,-16939.0,27065.84961,724904.75,0.0,4.916666508,24.810606,0.24415112052980992,0
128944,1,23773.5,0.020245999,-22194,,-11687.0,-4102,,3,0.62979275,0.277706206,0.174564272,,,,0.0,-704.0,34.01476288,1.197999954,0.220125005,-4.866179943,0,0,-187.0,250.1999969,180199.125,41511.303,0.600000024,0.0,0.0,,-187.0,545.0,909.0,-12.66666698,2052.13501,112566.375,337699.125,3965.1,,-490.0,192820.5,-187.0,-442.0,,126546.1172,253092.2344,4261.365234,1.000011921,49617.0,11.0,-704.0,-99.0,36.0,0.5,6669.810059,0.904511869,1.000011921,1.125,94613.625,-99.0,18.0,,,,-15.5714283,0.0,14.0,0.0,17.54545403,193.0,1.0,11.0,0.0,0.0,0.0,24357.91406,7839.92041,86239.125,4261.365234,-43.0,-5264.0,,,,,,0.4253275328481926,0
140145,0,36864.0,0.006671,-14322,-2992.0,-4857.0,-4844,27.0,2,,0.574556947,0.389338791,0.965699971,0.0072,0.0054,0.0,-1067.0,34.08203125,1.396000028,0.27306667,-9.426057816,0,1,-543.0,-260.0,1350000.0,181778.13,0.555555582,0.0,0.0,,-543.0,76.0,1268.0,-141.6000061,2261.25,633420.0,3167100.0,0.0,,-806.0,760425.6875,-193.0,-1370.0,3937.5,127224.5625,508898.25,8256.644531,1.0,44955.0,18.0,-1067.0,-755.0,18.0,0.0,8491.679688,0.949890673,1.0,0.0,87187.5,-755.0,9.0,,,,-26.7368412,0.0,19.0,0.05882353,14.88235283,253.0,1.0,17.0,0.0,0.0,0.0,16272.40527,8810.510742,149778.6719,8256.644531,-592.0,-13892.0,,,,,,0.35593839196709387,0
255042,1,26640.0,0.006207,-11091,-1349.0,-8324.0,-672,25.0,2,,0.004457894,,,,,0.0,0.0,20.4594593,1.211199999,0.2368,-10.14335918,0,1,,,,,,,,,,,,,,,,,,,,,,,,,10743.25488,1.25,50400.0,17.0,-838.0,-838.0,4.0,0.0,10743.25488,1.25,1.25,10080.0,50400.0,-838.0,4.0,,,,-25.5,0.0,6.0,0.0,5.5,22.0,1.0,4.0,0.0,0.0,0.0,10743.25488,10741.19629,42964.78516,10735.01953,-716.0,-3046.0,,,,,,0.8751206538396632,1
331328,1,38430.0,0.025164001,-17434,-603.0,-4504.0,-974,,2,0.456273049,0.003886236,0.51369375,0.0,,0.0,0.0,-1269.0,27.74707222,1.184800029,0.106749997,-20.64930534,0,0,-300.0,-947.7999878,1485000.0,160690.905,0.300000012,0.0,0.0,0.36368835,-300.0,67.0,669.0,-33.33333206,0.0,710421.5,2131264.5,0.0,22.33333397,-1274.0,513562.25,-1122.0,-1503.428589,0.0,190249.2188,1331744.625,8478.0,1.0,90000.0,16.0,-2524.0,-542.0,186.0,0.0,25467.66016,0.84875232,0.968054235,,585000.0,-869.0,30.0,165226.5,0.666027308,-542.0,-28.76595688,0.0,47.0,0.044247787,8.805309296,1990.0,0.986725688,223.0,1104.47998,7.10840708,1606.5,326235.1875,9614.633789,2172907.25,15.47999954,-18.0,-302058.0,99753.53125,915574.375,0.5625,0.645833313,1.810087681,0.8404623610440117,1
431524,1,21906.0,0.009549,-11562,-2071.0,-144.0,-3682,,2,0.624774933,0.556576014,0.577969134,0.987100005,0.079599999,0.040199999,0.0,-1393.0,30.81347656,1.0,0.13908571,-13.6222105,0,0,-633.0,-730.7142944,337500.0,57596.78571,0.285714298,0.0,0.0,,-633.0,1193.0,1321.0,-4.0,,236250.0,472500.0,0.0,,-946.0,448923.3125,-761.0,-1661.800049,5430.341309,57447.37891,287236.875,1469.38501,1.118738413,35275.5,17.0,-2661.0,-928.0,142.0,0.200000003,18415.30469,0.787587643,1.118738413,9225.0,177394.5,-928.0,16.66666603,37345.5,1.0,-2470.0,-60.83695602,0.423913032,92.0,4.942307472,3.701923132,385.0,0.836538434,87.0,13994.45996,959.7470192,99813.69,107337.7813,7512.231445,781272.0625,1.620000005,-631.0,-184140.0,,,,,,0.12380011472813286,0
148351,0,35158.5,0.018208999,-15826,-1251.0,-8429.0,-2644,,3,0.437624186,0.416933239,0.248535559,0.981100023,0.118900001,0.116300002,0.0,-564.0,25.59836197,1.0,0.120200001,-18.48224449,0,1,-88.0,1236.0,414473.6563,84440.00571,0.800000012,0.0,0.0,,-88.0,-259.0,9196.0,-180.75,198.0,121063.2031,1452758.375,391.3875,,-369.0,177941.3281,1458.0,-354.0,0.0,144942.8125,434828.4375,11386.16992,0.938086331,90000.0,17.0,-564.0,-291.0,108.0,0.0,11386.16992,0.938086331,0.938086331,,90000.0,-564.0,12.0,533160.0,0.844024301,-291.0,-15.5,0.0,8.0,0.0,10.125,81.0,1.59605968,12.76847744,0.0,-7897.2075,-63177.66,51791.48828,14651.02148,117208.1719,3802.094971,-365.0,-3663.0,,,,,,0.45601926653614727,0
207352,1,35937.0,0.022624999,-19572,-3351.0,-1029.0,-2636,,2,0.620950162,0.62188077,0.639707565,,,,0.0,-1412.0,25.21713066,1.118800044,0.199650005,-9.196811676,0,0,-491.0,-346.8333435,675000.0,190116.0,0.5,0.0,0.0,,-491.0,44.0,538.0,-9.0,,426405.0,1279215.0,0.0,,-746.0,469264.0,-568.0,-746.666687,0.0,230773.5,692320.5,8261.235352,1.0208354,123912.0,18.0,-1412.0,-550.0,48.0,0.0,23736.19531,1.0,1.0208354,22711.5,227092.5,-550.0,18.0,244480.5,0.928877771,-1412.0,-23.43333244,0.0,30.0,0.294117659,13.02941132,443.0,0.882352948,30.0,22944.06055,2790.959559,94892.625,23736.19531,15540.50098,528377.0625,792.1350098,-39.0,-24159.0,,,,,,0.09639760759782393,0
390873,1,37710.0,0.030755,-24192,,-6435.0,-4792,,2,,0.561648428,0.621226311,0.99059999,0.048900001,0.036899999,0.0,-1561.0,12.87828159,1.079200029,0.152363643,-10.23065472,0,0,-525.0,-1002.461548,765000.0,28482.23077,0.07692308,0.0,0.0,,-1205.0,2448.0,2448.0,-6.0,0.0,765000.0,765000.0,394727.805,,-525.0,622878.625,-129.0,-1221.333374,,191347.125,2296165.5,8244.80957,,112500.0,18.0,-1561.0,-298.0,78.0,0.0,45077.76172,0.909918129,0.955836475,,441000.0,-298.0,16.0,119925.0,0.923227072,-298.0,-28.89743614,0.0,39.0,0.0,20.83783722,771.0,1.0,37.0,0.0,0.0,0.0,51997.72656,25256.16797,934478.25,8244.80957,-67.0,-31687.0,,,,,,0.036226227183534424,0
295621,0,15799.5,0.019100999,-21597,,-10941.0,-4937,14.0,2,,0.488796622,0.667457759,,,,0.0,-2638.0,19.52349663,1.105596781,0.094891891,-7.709403992,0,1,-282.0,-499.0,101655.0,3988.125,0.200000003,0.0,0.0,0.296753258,-282.0,24.0,24.0,-37.0,0.0,69750.0,69750.0,0.0,10.0,-292.0,381500.9063,74.0,-661.25,0.0,89166.375,356665.5,7325.279785,,73260.0,14.0,-2638.0,-275.0,82.0,0.0,33249.73438,0.0,1.111111164,31950.0,900000.0,-718.0,20.5,,,,-31.4871788,0.0,39.0,0.0,12.72222233,458.0,1.0,36.0,0.0,0.0,0.0,197011.625,33000.50781,1188018.25,7325.279785,-31.0,-30859.0,0.0,,,0.0,0.0,0.04624280477575867,0
195445,1,11394.0,0.018850001,-16661,-5484.0,-9567.0,-212,,2,,0.721343994,0.758393049,,,,0.0,-2110.0,12.77488136,1.197999954,0.101279996,-6.752295971,0,1,-127.0,262.3333435,1373400.0,345153.6,0.5,0.0,0.0,0.488095224,-127.0,177.0,1699.0,-58.0,,694950.0,2084850.0,0.0,14.0,-845.0,700897.3125,981.0,-788.333313,3487.5,267907.5,803722.5,3516.61499,,20695.5,17.0,-2404.0,-196.0,50.0,0.0,9795.285156,1.088263154,1.291377902,31500.0,110668.5,-580.0,8.666666985,110668.5,0.825623751,-196.0,-51.27586365,0.0,29.0,0.03846154,3.730769157,97.0,1.0,26.0,0.0,0.0,0.0,9795.285156,7456.057129,193857.4844,3516.435059,-399.0,-41090.0,,,,,,0.06990348598543432,0
155216,1,14791.5,0.00702,-13701,-1986.0,-6200.0,-4119,,2,,0.473147035,,,,,0.0,-414.0,30.72710609,1.0,0.164350003,-6.568863392,0,1,-1194.0,-455.0,227407.5,,0.0,0.0,0.0,0.224999994,,,,,,,,,,-1194.0,,-455.0,-453.0,0.0,227407.5,227407.5,4178.024902,1.111436963,36990.0,15.0,-2537.0,-414.0,46.0,0.0,9667.394531,1.0,1.111111164,4567.5,84595.5,-414.0,9.0,46035.0,1.111436963,-2393.0,-43.28947449,0.0,38.0,0.0,20.060606,662.0,1.0,33.0,0.0,0.0,0.0,28520.95508,7317.495117,241477.3281,4178.024902,-118.0,-44474.0,,,,,,0.08450019488229162,0
364159,1,19476.0,0.026392,-13537,-2212.0,-822.0,-2095,,2,,0.390363395,0.303146362,,,,0.0,-1279.0,34.65803909,1.0,0.240444452,-5.983600616,0,1,-615.0,-336.3333435,180000.0,,0.333333343,0.0,0.0,,-615.0,114.0,114.0,-13.0,,98469.0,98469.0,,,-934.0,5940.5,-385.0,-537.0,,156431.25,312862.5,11719.7998,0.909918129,180000.0,17.0,-1279.0,-933.0,78.0,0.0,11719.7998,0.883392215,0.883392215,0.0,180000.0,-1279.0,24.0,197820.0,0.834724545,-933.0,-30.0,0.0,25.0,1.333333373,9.121212006,301.0,0.727272749,24.0,11694.59961,3191.980909,105335.37,11719.7998,11711.14355,386467.75,25.20000076,-555.0,-28244.0,,,,,,0.5189048533935596,1
139325,1,9000.0,0.025164001,-22764,,-726.0,-5195,,2,,0.648410439,0.352339983,0.986599982,0.116800003,0.1127,0.0,-836.0,20.0,1.0,0.108108111,-3.657090187,0,0,-43.0,-748.5999756,143617.5,65718.0,0.400000006,0.0,0.0,,-43.0,187.0,1053.0,-9.0,,139308.75,278617.5,0.0,,-1190.0,403433.3438,-824.0,-929.333313,,50175.0,150525.0,5619.015137,1.976820946,72360.0,14.0,-836.0,-257.0,120.0,0.0,13402.7998,0.81234771,1.976820946,58500.0,337500.0,-429.0,30.0,,,,-12.43478298,0.0,46.0,0.227272734,5.659090996,249.0,0.977272749,43.0,6267.194824,142.4382955,6267.285,86040.22656,11094.49805,488157.9375,0.090000004,-7.0,-15294.0,,,,,,0.3082008661704486,0
445988,1,35698.5,0.015221,-13097,-4757.0,-1380.0,-1547,,2,0.529049873,0.680449605,0.306202292,,,,0.0,-2031.0,36.23408508,1.14519918,0.396649987,-6.871802807,1,1,-157.0,174.1428528,286989.7813,59778.82286,0.428571433,0.0,0.0,,-157.0,406.0,1547.0,-28.33333397,0.0,167850.0,503550.0,8978.58,,-157.0,357805.5938,-19.0,-413.75,0.0,99327.67969,397310.7188,4189.049805,1.058119655,27855.0,15.0,-2046.0,-525.0,130.0,0.125,58681.75391,0.766367435,1.058119655,5850.0,562500.0,-525.0,16.25,,,,-38.85964966,0.01754386,57.0,0.10204082,14.75510216,723.0,0.959183693,47.0,24094.39453,639.8283673,31351.59,612235.9375,29432.58203,1442196.5,568.4400024,-266.0,-52127.0,,,,,,0.18470531910727983,0
308731,0,52569.0,0.016612001,-11781,-3126.0,-4165.0,-4394,,2,0.341162741,0.659327567,0.567379236,,,,0.0,-925.0,23.54399872,1.087118626,0.226395354,-19.70970154,1,1,-182.0,1557.714233,1226250.0,0.0,0.428571433,0.0,0.0,,-182.0,549.0,10214.0,-250.3333282,108.0,686670.0,2060010.0,,,-429.0,100722.0,1061.0,-508.25,,341221.5,1364886.0,2853.495117,1.250083089,17050.5,17.0,-925.0,-429.0,140.0,0.333333343,4327.290039,1.0,1.250083089,4061.475098,20655.0,-490.0,6.666666508,1125000.0,0.873209894,-766.0,-18.63636398,0.0,11.0,0.0,14.44444466,130.0,1.0,9.0,0.0,0.0,0.0,8541.990234,4004.905029,36044.14453,3140.774902,-317.0,-4975.0,,,,,,0.2020016831602777,0
175943,1,6696.0,0.026392,-12464,-712.0,-1163.0,-4309,3.0,2,0.416391373,0.774753749,0.829750121,0.977199972,0.134200007,0.101300001,0.0,-1900.0,20.16129112,1.0,0.049600001,-10.83119392,1,0,-475.0,-981.0,145800.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-475.0,457026.3438,-383.0,-970.666687,0.0,108500.4297,325501.2813,7875.0,1.0,0.0,18.0,-1900.0,-397.0,124.0,0.222222224,34253.10156,0.873210549,0.938086331,0.0,1129500.0,-397.0,20.66666603,157500.0,0.0,-1244.0,-19.55737686,0.0,61.0,0.0,5.842857361,409.0,1.431990743,100.239357,0.0,-8845.120929,-619158.465,107504.1875,25187.46875,1763122.75,16170.70508,-20.0,-36683.0,,,,,,0.02748158674577251,0
